level,gas,state_name,type,energy_eV,n_events
112,N2, ROTATION 9-11                    ELOSS=   0.0104 ,inelastic,0.0103606,16628.0
113,N2, ROTATION 10-12                   ELOSS=   0.0113 ,inelastic,0.0113473,30279.0
114,N2, ROTATION 11-13                   ELOSS=   0.0123 ,inelastic,0.012334,13445.0
115,N2, ROTATION 12-14                   ELOSS=   0.0133 ,inelastic,0.0133207,22289.0
116,N2, ROTATION 13-15                   ELOSS=   0.0143 ,inelastic,0.0143074,9483.0
117,N2, ROTATION 14-16                   ELOSS=   0.0153 ,inelastic,0.0152942,15278.0
118,N2, ROTATION 15-17                   ELOSS=   0.0163 ,inelastic,0.0162809,6041.0
119,N2, ROTATION 16-18                   ELOSS=   0.0173 ,inelastic,0.0172676,9315.0
120,N2, ROTATION 17-19                   ELOSS=   0.0183 ,inelastic,0.0182543,3709.0
121,N2, ROTATION 18-20                   ELOSS=   0.0192 ,inelastic,0.019241,5262.0
122,N2, ROTATION 19-21                   ELOSS=   0.0202 ,inelastic,0.0202278,1901.0
123,N2, ROTATION 20-22                   ELOSS=   0.0212 ,inelastic,0.0212145,2741.0
124,N2, ROTATION 21-23                   ELOSS=   0.0222 ,inelastic,0.0222012,951.0
125,N2, ROTATION 22-24                   ELOSS=   0.0232 ,inelastic,0.0231879,1287.0
126,N2, ROTATION 23-25                   ELOSS=   0.0242 ,inelastic,0.0241746,416.0
127,N2, ROTATION 24-26                   ELOSS=   0.0252 ,inelastic,0.0251614,599.0
128,N2, ROTATION 25-27                   ELOSS=   0.0261 ,inelastic,0.0261481,171.0
129,N2, ROTATION 26-28                   ELOSS=   0.0271 ,inelastic,0.0271348,231.0
130,N2, ROTATION 27-29                   ELOSS=   0.0281 ,inelastic,0.0281215,74.0
131,N2, ROTATION 28-30                   ELOSS=   0.0291 ,inelastic,0.0291082,94.0
132,N2, ROTATION 29-31                   ELOSS=   0.0301 ,inelastic,0.030095,19.0
133,N2, ROTATION 30-32                   ELOSS=   0.0311 ,inelastic,0.0310817,24.0
134,N2, ROTATION 31-33                   ELOSS=   0.0321 ,inelastic,0.0320684,11.0
135,N2, ROTATION 32-34                   ELOSS=   0.0331 ,inelastic,0.0330551,12.0
136,N2, ROTATION 33-35                   ELOSS=   0.0340 ,inelastic,0.0340418,2.0
137,N2, ROTATION 34-36                   ELOSS=   0.0350 ,inelastic,0.0350286,1.0
138,N2, ROTATION 35-37                   ELOSS=   0.0360 ,inelastic,0.0360153,1.0
139,N2, ROTATION 36-38                   ELOSS=   0.0370 ,inelastic,0.037002,0.0
140,N2, ROTATION 37-39                   ELOSS=   0.0380 ,inelastic,0.0379887,0.0
141,N2, VIBRATION     V1                 ELOSS=  -0.2889 ,superelastic,-0.2889,6.0
142,N2, VIBRATION     V1                 ELOSS=   0.2889 ,inelastic,0.2889,296613.0
143,N2, VIBRATION    2V1                 ELOSS=   0.5742 ,inelastic,0.5742,113986.0
144,N2, VIBRATION    3V1                 ELOSS=   0.8559 ,inelastic,0.8559,79321.0
145,N2, VIBRATION    4V1                 ELOSS=   1.1342 ,inelastic,1.1342,47003.0
146,N2, VIBRATION    5V1                 ELOSS=   1.4088 ,inelastic,1.4088,27646.0
147,N2, VIBRATION    6V1                 ELOSS=   1.6801 ,inelastic,1.6801,25402.0
148,N2, VIBRATION    7V1                 ELOSS=   1.9475 ,inelastic,1.9475,8029.0
149,N2, VIBRATION    8V1                 ELOSS=   2.2115 ,inelastic,2.2115,3066.0
150,N2, VIBRATION    9V1                 ELOSS=   2.4718 ,inelastic,2.4718,1523.0
151,N2, VIBRATION   10V1                 ELOSS=   2.7284 ,inelastic,2.7284,632.0
152,N2, VIBRATION   11V1                 ELOSS=   2.9815 ,inelastic,2.9815,158.0
153,N2, VIBRATION   12V1                 ELOSS=   3.2310 ,inelastic,3.231,57.0
154,N2, VIBRATION   13V1                 ELOSS=   3.4769 ,inelastic,3.4769,12.0
155,N2, VIBRATION   14V1                 ELOSS=   3.7191 ,inelastic,3.7191,1.0
156,N2, VIBRATION   15V1                 ELOSS=   3.9576 ,inelastic,3.9576,1.0
157,N2, A3SIG     V=0-4                  ELOSS=   6.725  ,excitation,6.725,18073.0
158,N2, A3SIG     V=5-9                  ELOSS=   7.360  ,excitation,7.36,65454.0
159,N2, B 3PI     V=0-3                  ELOSS=   7.744  ,excitation,7.744,112815.0
160,N2, W3DEL     V=0-5                  ELOSS=   8.050  ,excitation,8.05,23862.0
161,N2, A3SIG     V=10-21                ELOSS=   8.217  ,excitation,8.217,59783.0
162,N2, B 3PI     V=4-16                 ELOSS=   8.451  ,excitation,8.451,74757.0
163,N2, W3DEL     V=6-10                 ELOSS=   8.729  ,excitation,8.729,49005.0
164,N2, A 1PI     V=0-3                  ELOSS=   8.950  ,excitation,8.95,46081.0
165,N2, B!3SIG    V=0-6                  ELOSS=   8.974  ,excitation,8.974,9327.0
166,N2, A!1SIG    V=0-6                  ELOSS=   9.191  ,excitation,9.191,6020.0
167,N2, W3DEL     V=11-19                ELOSS=   9.562  ,excitation,9.562,28512.0
168,N2, W 1DEL    V=0-5                  ELOSS=   9.590  ,excitation,9.59,5771.0
169,N2, A 1PI     V=4-15                 ELOSS=   9.665  ,excitation,9.665,43196.0
170,N2, B!3SIG    V=7-18                 ELOSS=   9.933  ,excitation,9.933,19525.0
171,N2, A!1SIG    V=7-19                 ELOSS=  10.174  ,excitation,10.174,10466.0
172,N2, W 1DEL    V=6-18                 ELOSS=  10.536  ,excitation,10.536,11576.0
173,N2, C 3PI     V=0-4                  ELOSS=  11.188  ,excitation,11.188,70590.0
174,N2, E 3SIG                           ELOSS=  11.875  ,excitation,11.875,7612.0
175,N2, A!!1SIG   V=0-1                  ELOSS=  12.289  ,excitation,12.289,6289.0
176,N2, B 1PI     V=0-6     F=0.1855     ELOSS=  12.781  ,excitation,12.781,18081.0
177,N2, C!1SIG    V=0-3     F=0.1500     ELOSS=  13.000  ,excitation,13.0,8544.0
178,N2, G 3PI     V=0-3                  ELOSS=  13.001  ,excitation,13.001,3569.0
179,N2, C3 1PI    V=0-3     F=0.1500     ELOSS=  13.076  ,excitation,13.076,12569.0
180,N2, F 3PI     V=0-3                  ELOSS=  13.174  ,excitation,13.174,1916.0
181,N2, B 1PI     V=7-14    F=0.0663     ELOSS=  13.338  ,excitation,13.338,4439.0
182,N2, B!1SIG    V=0-10    F=0.0601     ELOSS=  13.385  ,excitation,13.385,4536.0
183,N2, O3 1PI    V=0-3     F=0.0828     ELOSS=  13.628  ,excitation,13.628,4771.0
184,N2, C!1SIG    V=4-6     F=0.1390     ELOSS=  14.090  ,excitation,14.09,8073.0
185,N2, B!1SIG    V=11-24   F=0.2650     ELOSS=  14.232  ,excitation,14.232,14860.0
186,N2, E!1SIG              F=0.0108     ELOSS=  14.36   ,excitation,14.36,601.0
187,N2, E 1PI               F=0.0237     ELOSS=  14.45   ,excitation,14.45,1238.0
188,N2, SINGLET LEVEL       F=0.0117     ELOSS=  14.839  ,excitation,14.839,490.0
189,N2, SUM HIGH SINGLETS   F=0.1152     ELOSS=  15.2    ,excitation,15.2,4398.0
190,N2, NEUTRAL DISS ABOVE IONIS. ENERGY ELOSS=  15.6    ,excitation,15.6,31683.0
191,N2, NEUTRAL DISS ABOVE IONIS. ENERGY ELOSS=  16.6    ,excitation,16.6,12087.0
